fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
财务数据统计	hg	140306	data/figure/hg/2024-02-25--粤开证券-【粤开宏观】1998-2023年中国各省份土地出让收入排名变迁_page7_图表42013年各省直辖市自治区土地出让收入情况.jpg					江苏的土地出让收入是否远高于其他省份？					是
财务数据统计	hg	140316	data/figure/hg/2024-01-28--民生证券-批文审核周度跟踪：本周交易所、协会通过批文均减少_page12_图23协会城投债完成注册金额及完成注册率变化分省份亿元.jpg					黑龙江的完成注册金额是否高于所有省份的平均值？					否
财务数据统计	hg	140321	data/figure/hg/2023-06-28--民生证券-2023年H2宏观指标预测：寻找大变量_page22_图182023年Q3Q4制造业投资预测.jpg					中游行业的同比增速在Q3和Q4均超过10%					是
财务数据统计	hg	140350	data/figure/hg/2023-08-15--国信证券-宏观经济宏观周报：国信宏观扩散指数B继续小幅下行_page9_图20商务部农副食品价格指数拟合值月环比与历史均值比较一览.jpg					2023年8月水果价格环比下降幅度最大。					是
财务数据统计	hg	140357	data/figure/hg/2024-04-23--中国银河-宏观动态报告：印度，这次会不同吗？-下篇：莫迪经济学与印度新机遇_page16_图20印度各邦GDP总量差异明显.jpg					马哈拉施特拉邦的GDP是否是所有邦中最高的？					是
财务数据统计	hg	140360	data/figure/hg/2024-04-12--东吴证券-宏观点评：黄金：站上2500需要怎样的“宏观叙事”？_page7_图9近期全球主要黄金ETF资金流入情况流入排名前7和后5的基金.jpg					SPDR Minishares黄金信托（美国）在近一个月的资金流入超过200百万美元？					是
财务数据统计	hg	140367	data/figure/hg/2024-07-24--中国银河-三中之后的财税改革（深度解读）_page16_图27个人所得税分享比例调整对各地财力补充亿元.jpg					东部地区的个人所得税分享比例调整后，其财政收入显著增加。					是
财务数据统计	hg	140388	data/figure/hg/2023-11-29--川财证券-绿色金融研究周报：北京绿交所将建设全国统一的CCER交易中心_page4_图2本周发行债券类型.jpg					本周发行的债券类型中，一般公司债的数量最多。					是
财务数据统计	hg	140444	data/figure/hg/2024-05-13--天风证券-宏观点评：如何理解经济数据和金融数据的背离_page1_no_caption.jpg					表外三项在2023年4月的数值为负值吗？					是
财务数据统计	hg	140457	data/figure/hg/2023-12-28--华福证券-工业企业利润数据点评：企业利润加速恢复_page4_图表4采矿业制造业以及电气水对工业企业利润累计增速的拉动.jpg					采矿业在2023年1月至2023年11月期间对利润总额累计增速的拉动始终为正值					否
财务数据统计	hg	140527	data/figure/hg/2024-07-12--中银证券-上半年进出口数据点评：美制造业补库在我国出口结构上得到验证_page1_no_caption.jpg					成品油（海关口径）的出口增长率是否显著高于其他商品？					否
财务数据统计	hg	140552	data/figure/hg/2023-12-01--国海证券-政策研究深度报告：2024年宏观经济形势与政策展望_page49_财富全美排前1的某个体家庭资产分配案例.jpg					个人财产中，汽车1和汽车2的占比相同。					否
财务数据统计	hg	140593	data/figure/hg/2024-02-27--国金证券-大类资产周报第19期：海外市场新高背后的“分化”？_page10_图表30日本2023年底再次推出新一轮财政补贴计划.jpg					从1981年到2023年，日本政府支出金额总体呈上升趋势？					是
财务数据统计	hg	140596	data/figure/hg/2023-11-17--中航证券-2023年10月经济数据点评：经济保持韧性，房地产拖累作用仍然较大_page6_no_caption.jpg					制造业的投资增速为6.2%，对固投的拉动力为3.6%。					是
财务数据统计	hg	140614	data/figure/hg/2024-07-22--中国银河-二十届三中全会《决定》精神解读：A股市场投资将聚焦中国式现代化行进_page13_图10央国企与民企PETTM比较.jpg					中证央企的MAX值是否高于中证国企的MAX值？					是
财务数据统计	hg	140619	data/figure/hg/2024-09-02--华福证券-产业经济周观点：供需双弱格局显著，制造业周期或全面见底_page8_图表11重点关注细分行业超额情况.jpg					光伏发电的超额收益率是否高于所有行业？					是
财务数据统计	pg	141018	data/figure/pg/2023-05-31--化学原料-宿迁联盛-国内受阻胺光稳剂龙头，两大基地拓展产业链布局_page16_图表202020年全球光稳定剂主要产品结构.jpg					2020年全球光稳定剂市场中，受阻胺类产品的市场份额占比最大。					是
财务数据统计	pg	141019	data/figure/pg/2023-10-07--通信设备-天孚通信-光模块OMS一站式平台扩张，受益于光电合封时代供应链格局变化_page9_图表10无源器件在光模块BOM成本占比以100GCWDM4为例.jpg					电路板（CDR, MCU, DCDC等）在光模块BOM中的成本占比最高。					是
财务数据统计	pg	141038	data/figure/pg/2023-10-08--食品饮料-广州酒家-公司半年报：2Q23收入增20％，餐饮修复贡献增量_page7_no_caption.jpg					在最近的完整季度中，'优于大市'的比例是否为89.6%？					是
财务数据统计	pg	141075	data/figure/pg/2023-06-09--家电行业-石头科技-公司深度报告：内销关注新品及大促，外销看欧洲增速由负转正_page9_图182023Q1欧洲地区占比有所下降北美市场占比持续提升.jpg					2022Q1，欧洲地区的市场份额占比超过亚太地区。					是
财务数据统计	pg	141082	data/figure/pg/2023-07-03--食品饮料-佳禾食品-多曲线协同发力，盈利改善与成长性兼备_page28_no_caption.jpg					雀巢的市场份额比lim's高出40.6个百分点。					是
财务数据统计	pg	141097	data/figure/pg/2023-06-21--电源设备-东方电气-火电核电重启电不荒，加码绿能奔向碳中和_page33_图752022年火电装机占比较2016年降低115风电提高5.jpg					2016年火电的市场份额占比最高，达到了64.3%。					是
财务数据统计	pg	141158	data/figure/pg/2023-06-15--软件开发-中控技术-公司深度分析：2023年重点关注国际化、数字化、多元生态融合的落地_page9_图122016年国内DCS市场份额.jpg					中控技术的市场份额是否超过其他所有企业之和？					是
财务数据统计	pg	141164	data/figure/pg/2024-02-20--化学原料-华鲁恒升-低成本筑壁垒，双基地促成长_page45_图722022年草酸下游应用领域结构.jpg					稀土和新能源领域的草酸应用占比相同，均为30%。					是
财务数据统计	pg	141202	data/figure/pg/2023-07-07--有色金属-西部矿业-“矿山选冶+盐湖化工”产业布局共驱公司成长_page22_图表61铅消费结构.jpg					铅酸蓄电池在铅消费结构中的占比最大，是否正确？					是
财务数据统计	pg	141271	data/figure/pg/2023-02-27--酿酒行业-青岛啤酒-深度报告：打铁自身硬，一意战高端_page13_图272021年我国啤酒行业竞争格局销量口径.jpg					华润啤酒、青岛啤酒和百威英博的市场份额总和是否超过市场的一半？					是
财务数据统计	pg	141319	data/figure/pg/2023-05-15--房地产开发-华发股份-把握机遇实现规模突破，聚焦核心战略下销售拿地强势_page26_基础物业服务收入及管理面积占比按业态分.jpg					住宅物业的管理面积占比为62.2%，基础物业服务收入占比为77.4%。					是
财务数据统计	pg	141321	data/figure/pg/2023-06-21--通用设备-铂力特-首次覆盖报告：新材料系列#6：金属增材制造龙头；技术变革引领行业蓝海_page12_图272021年全增材制造材料市场拆分.jpg					高分子聚合物粉末的市场份额是光聚合物的两倍。					否
财务数据统计	pg	141394	data/figure/pg/2023-09-13--软件开发-天融信-公司分析报告：两年增速位居行业前列，信创业务实现持续高增长_page12_图202022年我国基于UTM平台的防火墙厂商份额.jpg					天融信和华为的市场份额总和是否超过40%？					是
财务数据统计	pg	141409	data/figure/pg/2024-03-07--医疗器械-振德医疗-国内海外双轮驱动，“医疗+健康”引领长期发展_page16_图2014年各国出口医用敷料占比.jpg					中国在2014年出口医用敷料市场中的占比超过20%。					是
财务数据统计	pg	141442	data/figure/pg/2023-09-19--交运设备-华洋赛车-北交所首次覆盖报告：KAYO聚焦越野，海外需求预期回暖有望跃洋再续纵横_page6_图9墨西哥多哥为我国摩托车出口量前二的国家.jpg					墨西哥的摩托车出口量占比是否超过其他所有国家的总和？					否
财务数据统计	fs	141973	data/figure/fs/2024-07-09--船舶制造-中国船舶-民船量价齐升，上半年利润高增_page1_no_caption.jpg					2023年的营业利润增长率是否高于2022年？					是
财务数据统计	fs	142048	data/figure/fs/2024-05-17--橡胶制品-丰茂股份-橡胶传动带“小巨人”，出口+后市场+品类拓展打开成长空间_page26_财务预测摘要.jpg					2025 年的营业利润是否超过 2023 年的两倍？					是
财务数据统计	fs	142054	data/figure/fs/2024-05-15--银行-常熟银行-详解常熟银行2024年一季报：息差环比回升，营收、业绩保持高增速_page6_图表12常熟银行盈利预测表.jpg					2025年的净利息收入增长率是否低于2024年？					是
财务数据统计	fs	142060	data/figure/fs/2024-05-11--工程建设-中国建筑-24Q1工程业务增长动能强劲，地产继续筑底_page1_no_caption.jpg					2026年的净利润是否是2023年的1.5倍以上？					否
财务数据统计	fs	142082	data/figure/fs/2024-04-30--文化传媒-万达电影-公司2023年报暨2024一季报点评：票房收入复苏明显，影剧游内容储备丰富_page1_一公司财务预测表.jpg					2025年的流动资产是否比2024年增长超过10%？					否
财务数据统计	fs	142095	data/figure/fs/2024-04-23--航天航空-三角防务-2023年年报点评：营收同比增长32.90%，三家子公司顺利设立_page1_三角防务三大财务预测表.jpg					2025 年的流动负债是否超过负债总计的 30%？					否
财务数据统计	fs	142104	data/figure/fs/2024-04-18--纺织服装-伟星股份-2023年年报点评：经营情况稳中向好，2023年归母净利同比+14%_page1_公司财务报表数据预测汇总.jpg					2025年的EBITDA是否超过2023年和2024年的总和？					否
财务数据统计	fs	142114	data/figure/fs/2024-04-13--物流行业-密尔克卫-2023年年报及2024年一季报点评：行业波动影响全年业绩，24Q1实现显著提升_page1_公司财务报表数据预测汇总.jpg					2023年的EBIT是否低于2025年的70%？					否
财务数据统计	fs	142124	data/figure/fs/2024-04-07--旅游酒店-首旅酒店-2023年年报点评：经营全面恢复，轻管理+中高端助力结构优化_page1_公司财务报表数据预测汇总.jpg					2025年的EBIT是否高于2023年？					是
财务数据统计	fs	142130	data/figure/fs/2024-04-03--专业服务-南网能源-生物质业务有望退出，分布式光伏业务快速发展_page6_财务预测与估值.jpg					2025 年的固定资产是否比 2024 年增长超过 10%？					否
财务数据统计	fs	142132	data/figure/fs/2024-04-03--汽车零部件-无锡振华-客户订单放量+毛利率提升，一季度业绩显著改善_page2_no_caption.jpg					2023年的EBITDA是否高于2025年？					否
财务数据统计	fs	142144	data/figure/fs/2024-03-28--工程机械-中联重科-2023年报点评：业绩同比大增52%，分红超市场预期_page3_中联重科三大财务预测表.jpg					2025 年的营业总收入是否超过 2023 年的 1.3 倍？					是
财务数据统计	fs	142183	data/figure/fs/2024-03-11--非金属材料-沃尔核材-“新材料+新能源”纵深发展，国内核辐射材料龙头_page9_财务报表和主要财务比率.jpg					2025 年的营业收入增长率是否超过 20%？					是
财务数据统计	fs	142196	data/figure/fs/2024-03-01--电子元件-景嘉微-国产GPU图显龙头，拓算力蓝海、迎新成长曲线_page1_图表1盈利预测表.jpg					2025年的营业利润是否超过2022年？					是
财务数据统计	fs	142198	data/figure/fs/2024-02-29--食品饮料-欧福蛋业-北交所信息更新：延伸蛋品预制类与零售端，2023年归母净利润增长21%_page1_附财务预测摘要.jpg					2025年的EBITDA是否超过86亿元？					是
财务数据统计	fs	142202	data/figure/fs/2024-02-23--贸易行业-华锡有色-23年业绩同比增长，24年矿产量价齐升可期_page1_no_caption.jpg					2025年的净利润是否超过2023年预计的净利润？					是
财务数据统计	fs	142259	data/figure/fs/2024-01-09--食品饮料-紫燕食品-股权激励落地，彰显成长信心_page1_图表1紫燕食品三大财务报表预测单位百万元.jpg					2025 年的净利润是否超过 2023 年的两倍？					是
财务数据统计	fs	142273	data/figure/fs/2024-01-01--通用设备-金太阳-公司动态研究报告：消费电子导入钛合金材料，公司卡位钛材加工领域_page2_公司盈利预测百万元.jpg					2025年的营业利润增长率是否高于2024年？					否
财务数据统计	fs	142276	data/figure/fs/2023-12-29--生物制品-华兰生物-公司首次覆盖报告：浆站扩张带动血制品放量，疫苗业务迎来快速增长期_page14_no_caption.jpg					2025年的净利润是否比2024年增长超过10%？					是
财务数据统计	fs	142315	data/figure/fs/2023-12-04--文化传媒-海看股份-大屏主业稳拓展，视听业态谋新篇_page26_盈利预测表.jpg					2025年的EBITDA是否高于2023年？					是
财务数据统计	fs	142316	data/figure/fs/2023-12-03--电池-孚能科技-广州工控将定增控股，资金资源有望注入公司_page2_no_caption.jpg					2025年的营业总收入是否超过2024年？					是
财务数据统计	fs	142320	data/figure/fs/2023-11-30--化学制药-人福医药-公司简评报告：政策风险得到释放，长期业绩增长动力充足_page3_财务报表和主要财务比率.jpg					2025年的净利润是否高于2023年？					是
财务数据统计	sdt	142351	data/figure/sdt/2024-09-24--光伏设备-迈为股份-HJT整线设备龙头受益于行业规模扩产在即，泛半导体领域加速布局_page28_图47不同白银价格下各类银浆价格情况.jpg					当白银价格为6000元/KG时，高温银浆的总成本（银价成本+加工费）是否等于低温银浆的总成本？					是
财务数据统计	sdt	142394	data/figure/sdt/2024-08-25--银行-齐鲁银行-详解齐鲁银行2024年半年报：业绩稳健；稳步扩表；资产质量优化_page8_图表11齐鲁银行净非息收入同比增速与占比营收情况.jpg					2024年上半年净手续费收入占比营收是否比2023年同期高？					否
财务数据统计	sdt	142421	data/figure/sdt/2024-08-20--化学制品-万华化学-系列深度之五：深度报告：聚氨酯优势加强，新材料接力成长_page25_图表国内MDI供需平衡表.jpg					2023年国内MDI表观消费量增速是否高于2022年？					是
财务数据统计	sdt	142454	data/figure/sdt/2024-08-14--有色金属-天山铝业-公司首次覆盖报告：区位优势突出的一体化铝企，稀缺成长价值凸显_page14_表5天山铝业业绩对电解铝和氧化铝价格变化的敏感性分析.jpg					在铝价为1.98万元/吨的情况下，氧化铝价格从3400元/吨增加到3600元/吨，归母净利润增长幅度是否超过10%？					是
财务数据统计	sdt	142541	data/figure/sdt/2024-06-30--文化传媒-万达电影-深度报告：重整旗鼓，三大战略蓄势待发_page15_图表2023年公司境内境外影院收入拆分.jpg					境外影院业务的总营业收入是否超过境内影院业务的总营业收入的一半？					否
财务数据统计	sdt	142575	data/figure/sdt/2024-06-19--专用设备-科达制造-领先掘金非洲建材蓝海，陶机主业仍具成长空间_page25_表10全球陶瓷前十大消费国销量及市占率情况.jpg					2020年至2022年，前十名国家的陶瓷总产量是否逐年下降？					是
财务数据统计	sdt	142587	data/figure/sdt/2024-06-17--纺织服装-华利集团-剖析四大制鞋龙头，理解华利价值和优势_page18_图表29海外运动品牌库存情况.jpg					Lululemon在2022年第四季度的存货是否超过其主营业务收入的90%？					是
财务数据统计	sdt	142592	data/figure/sdt/2024-06-17--有色金属-金徽股份-甘肃铅锌龙头，江洛整合值得期待_page11_图表24全球汽车耗锌量计算万辆万吨.jpg					2025年全球新能源汽车销量预计将达到2200万辆，比2024年增长37.2%。					否
财务数据统计	sdt	142600	data/figure/sdt/2024-06-13--化学制品-硅宝科技-公司拟以现金方式收购江苏嘉好100%股权_page1_表1硅宝科技分业务盈利预测.jpg					2023年硅烷偶联剂的毛利率是否低于其他收入的毛利率？					是
财务数据统计	sdt	142639	data/figure/sdt/2024-05-28--仪器仪表-天罡股份-超声仪表领军企业，热表水表齐头并进_page14_图表21我国智能超声水表市场空间预测以产值计算.jpg					2026年乐观预测下，超声水表产量是否将达到1921万只？					是
财务数据统计	sdt	142641	data/figure/sdt/2024-05-28--医疗器械-微电生理-冰火电协同布局，国产龙头加速房颤治疗国产化进程_page23_图表38公司业绩拆分预测表.jpg					2023年导管类产品销售收入增长率是否高于设备类产品？					是
财务数据统计	sdt	142659	data/figure/sdt/2024-05-19--光伏设备-福斯特-光伏景气底部看龙头系列（一）：全方位优势在手，胶膜龙头谱写新篇章_page34_图表80公司胶膜业务分拆预测.jpg					2026年预测的单位毛利是否低于2025年的单位毛利？					否
财务数据统计	sdt	142661	data/figure/sdt/2024-05-19--光伏设备-福斯特-光伏景气底部看龙头系列（一）：全方位优势在手，胶膜龙头谱写新篇章_page35_图表82可比公司估值表.jpg					福莱特2023年的归母净利润是否超过其2025E的预测值？					否
财务数据统计	sdt	142708	data/figure/sdt/2024-04-05--小金属-金力永磁-2023年年报点评：穿越稀土周期，下游多维布局发展_page2_图5单季度财务数据.jpg					2023Q3的研发费用率是否低于2022Q3的研发费用率？					否
财务数据统计	sdt	142742	data/figure/sdt/2024-03-14--燃气-新天然气-新天然气：国内稀缺的煤层气标的，马必、紫金山放量助力高成长_page15_表2中国天然气供需平衡表.jpg					2025E年进口LNG的增量是否大于2024E年的增量？					否
财务数据统计	sdt	142749	data/figure/sdt/2024-03-10--软件开发-思维列控-基本盘业务稳定，“铁路信息化+设备更新”双轮驱动_page2_表1收入成本拆分表.jpg					2023年LJK系统收入的同比增长率是否高于机务安防系统？					否
财务数据统计	sdt	142753	data/figure/sdt/2024-03-10--电子元件-广合科技-广合科技投资价值分析报告：服务器PCB龙头，携手优质客户快速成长_page16_表620202023年16月公司前五大客户情况亿元.jpg					2023年上半年，Dell Global B.V. (Singapore Branch)的销售收入占主营业务收入比重是否超过25%？					是
财务数据统计	sdt	142754	data/figure/sdt/2024-03-10--电子元件-广合科技-广合科技投资价值分析报告：服务器PCB龙头，携手优质客户快速成长_page40_表22国内可比公司盈利能力对比.jpg					2019-2023年期间，深南电路的毛利率是否一直高于生益电子？					是
财务数据统计	sdt	142762	data/figure/sdt/2024-03-07--医疗器械-振德医疗-国内海外双轮驱动，“医疗+健康”引领长期发展_page57_表振德医疗业务拆分及盈利预测.jpg					2023年基础伤口护理的收入增长率是否低于造口及现代伤口护理的收入增长率？					是
财务数据统计	sdt	142786	data/figure/sdt/2024-03-01--汽车零部件-星宇股份-自主车灯龙头的复盘与展望_page25_表192020年销量TOP30搭载LED前大灯的主要SUV车型.jpg					2020款低配卤素大灯的车型中，是否有超过一半的车型在2021款升级为全LED大灯？					是
