fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
金融情景分析	sdt	151883	data/figure/sdt/2024-06-10--中药-方盛制药-公司首次覆盖报告：聚焦创新中药主业，“338”大产品战略稳步推进_page14_表10呼吸道感染急性期常用中成药较多小儿荆杏止咳颗粒20212023年销售额占比呈提升趋势.jpg					如果2023年所有药品的市场份额总和为100%，且金振口服液的市场份额增加了2%，其他药品的市场份额将如何变化？	肺力咳合剂、清宣止咳颗粒、安儿宁颗粒、小儿荆杏止咳颗粒、竹沥颗粒和小儿咳喘颗粒的市场份额将分别减少1.2%、0.6%、0.2%、0.1%、0.02%和0.01%	肺力咳合剂、清宣止咳颗粒、安儿宁颗粒、小儿荆杏止咳颗粒、竹沥颗粒和小儿咳喘颗粒的市场份额将分别减少1.1%、0.5%、0.2%、0.1%、0.02%和0.01%	肺力咳合剂、清宣止咳颗粒、安儿宁颗粒、小儿荆杏止咳颗粒、竹沥颗粒和小儿咳喘颗粒的市场份额将分别减少1.3%、0.7%、0.3%、0.2%、0.03%和0.02%	肺力咳合剂、清宣止咳颗粒、安儿宁颗粒、小儿荆杏止咳颗粒、竹沥颗粒和小儿咳喘颗粒的市场份额将分别减少1.4%、0.8%、0.3%、0.2%、0.03%和0.02%	A
金融情景分析	sdt	151896	data/figure/sdt/2024-06-02--化学原料-华鲁恒升-低成本为抓手无惧红海，煤化工龙头持续成长_page37_no_caption.jpg					如果有机胺的毛利率保持不变，但营业收入增加20%，毛利润将增加多少？	69	78	87	96	A
金融情景分析	sdt	151940	data/figure/sdt/2024-05-14--酿酒行业-泸州老窖-向上势能不减，盈利持续提升_page2_表1公司业务拆分单位百万元.jpg					如果2025年总成本增加至5000万元，且毛利率保持不变，那么总收入将达到多少？	42920.2万元	45000.0万元	48056.0万元	50000.0万元	C
金融情景分析	sdt	151950	data/figure/sdt/2024-05-10--食品饮料-洽洽食品-坚果势能较好，成本改善可期_page2_表1公司业务拆分.jpg					如果2025年其他业务的毛利率提高到25%，且营业收入保持不变，那么2025年的毛利润将是多少？	24.85百万元	22.35百万元	26.57百万元	20.98百万元	A
金融情景分析	sdt	151957	data/figure/sdt/2024-05-01--保险-新华保险-2024年一季报点评：价值增速跑赢上市同业，季度信息披露大幅丰富_page1_表1新华保险新准则业绩分析单位百万元.jpg					如果2023年第一季度归母净利润为6,917，且同比增长率为114.8%，那么2022年第一季度的归母净利润应为多少？	3,216	3,116	3,016	2,916	A
金融情景分析	sdt	151962	data/figure/sdt/2024-04-19--化学制品-山东赫达-山东赫达深度报告：国内纤维素醚龙头，全球化布局成长可期_page23_附表1公司分业务增速与毛利预测单位百万元人民币.jpg					如果2025年其他业务的毛利率保持不变，且成本增加10%，那么2025年的毛利润将是多少？	66.34	60.34	54.34	48.34	B
金融情景分析	sdt	151975	data/figure/sdt/2024-04-10--医疗器械-威高骨科-业绩受集采影响，新掌舵人带领骨科龙头加速创新和国际化_page3_表1威高骨科在研项目情况万元截止2023年年报.jpg					假设威高骨科在2023年年报中将所有项目的预计总投资规模减少20%，那么总预计总投资规模将达到多少？	12,800万元	14,400万元	13,600万元	15,200万元	A
金融情景分析	sdt	151991	data/figure/sdt/2024-03-27--食品饮料-乖宝宠物-宠食国货翘楚，乘风破浪突围_page27_表9盈利预测.jpg					如果2025年营业成本占营业收入的比例保持不变，2025年营业成本为多少？	40.33亿元	41.25亿元	42.18亿元	43.11亿元	A
金融情景分析	sdt	152009	data/figure/sdt/2024-03-18--通用设备-中集集团-全球集装箱龙头，集装箱需求回暖共振海工复苏_page18_表42021年PCTC船东全球格局.jpg					假设挪威的雷夫里诺集团和Eukor Car Carriers合并，其总现有运力将达到多少？	61艘	62艘	63艘	64艘	A
金融情景分析	frg	152110	data/figure/frg/2023-10-20--医疗器械-万孚生物-公司深度报告：新冠基数已消化，国际市场渐入收获期_page7_图2万孚生物股权结构图更新到2023H1.jpg					假设广州汇垠天粤股权投资基金管理有限公司将其持有的11.07%股份全部转让给李文美，李文美的持股比例将达到多少？	33.08%	22.01%	11.16%	53.20%	A
金融情景分析	frg	152173	data/figure/frg/2023-12-13--电子元件-隆扬电子-国内垂直电磁屏蔽材料供应商，拓展复合铜箔储备新增长级_page6_图2隆扬电子股权结构截止至23Q3.jpg					假设昆山群展商务咨询合伙企业的持股比例增加到5%，隆扬电子（昆山）股份有限公司的其他股东总持股比例将减少多少？	2.01%	3.06%	4.07%	5.08%	B
